  
 Model:
  LAYER     H(km)       TA          TC          TF          TL          TN        Density     QA(inv)     QB(inv)
  155  -0.537E-02  0.596E-01  0.986E-02 -0.513E-01  0.851E-07  0.250E-05 -0.250E-05 -0.769E-05  0.131E-04  0.000E+00  0.603E-05
  156  -0.518E-02  0.574E-01  0.950E-02 -0.494E-01  0.851E-07  0.233E-05 -0.233E-05 -0.714E-05  0.122E-04  0.000E+00  0.560E-05
  157  -0.500E-02  0.553E-01  0.915E-02 -0.476E-01  0.851E-07  0.216E-05 -0.216E-05 -0.664E-05  0.113E-04  0.000E+00  0.520E-05
  158  -0.482E-02  0.532E-01  0.882E-02 -0.459E-01  0.851E-07  0.201E-05 -0.201E-05 -0.617E-05  0.105E-04  0.000E+00  0.483E-05
  159  -0.465E-02  0.513E-01  0.849E-02 -0.442E-01  0.851E-07  0.186E-05 -0.186E-05 -0.573E-05  0.974E-05  0.000E+00  0.448E-05
  160  -0.448E-02  0.494E-01  0.818E-02 -0.426E-01  0.851E-07  0.173E-05 -0.173E-05 -0.533E-05  0.904E-05  0.000E+00  0.416E-05
  161  -0.432E-02  0.476E-01  0.788E-02 -0.410E-01  0.851E-07  0.161E-05 -0.161E-05 -0.495E-05  0.840E-05  0.000E+00  0.386E-05
  162  -0.417E-02  0.458E-01  0.759E-02 -0.395E-01  0.851E-07  0.149E-05 -0.149E-05 -0.461E-05  0.779E-05  0.000E+00  0.359E-05
  163  -0.402E-02  0.441E-01  0.731E-02 -0.381E-01  0.851E-07  0.139E-05 -0.139E-05 -0.428E-05  0.724E-05  0.000E+00  0.333E-05
  164  -0.388E-02  0.425E-01  0.704E-02 -0.367E-01  0.851E-07  0.129E-05 -0.129E-05 -0.398E-05  0.672E-05  0.000E+00  0.309E-05
  165  -0.374E-02  0.409E-01  0.678E-02 -0.353E-01  0.851E-07  0.120E-05 -0.120E-05 -0.370E-05  0.623E-05  0.000E+00  0.287E-05
  166  -0.361E-02  0.394E-01  0.653E-02 -0.340E-01  0.421E-07  0.112E-05 -0.112E-05 -0.356E-05  0.579E-05  0.000E+00  0.270E-05
  167  -0.348E-02  0.379E-01  0.629E-02 -0.328E-01  0.000E+00  0.105E-05 -0.105E-05 -0.341E-05  0.538E-05  0.000E+00  0.254E-05
  168  -0.335E-02  0.365E-01  0.605E-02 -0.316E-01  0.000E+00  0.971E-06 -0.971E-06 -0.316E-05  0.499E-05  0.000E+00  0.236E-05
  169  -0.323E-02  0.352E-01  0.583E-02 -0.304E-01  0.000E+00  0.901E-06 -0.900E-06 -0.293E-05  0.463E-05  0.000E+00  0.219E-05
  170  -0.311E-02  0.339E-01  0.561E-02 -0.293E-01  0.000E+00  0.835E-06 -0.835E-06 -0.272E-05  0.429E-05  0.000E+00  0.203E-05
  171  -0.300E-02  0.326E-01  0.540E-02 -0.282E-01  0.000E+00  0.775E-06 -0.774E-06 -0.252E-05  0.398E-05  0.000E+00  0.188E-05
  172  -0.289E-02  0.314E-01  0.520E-02 -0.271E-01  0.000E+00  0.718E-06 -0.718E-06 -0.234E-05  0.369E-05  0.000E+00  0.175E-05
  173  -0.278E-02  0.302E-01  0.500E-02 -0.261E-01  0.000E+00  0.666E-06 -0.666E-06 -0.217E-05  0.343E-05  0.000E+00  0.162E-05
  174  -0.268E-02  0.291E-01  0.482E-02 -0.252E-01  0.000E+00  0.618E-06 -0.618E-06 -0.201E-05  0.318E-05  0.000E+00  0.150E-05
  175  -0.258E-02  0.280E-01  0.464E-02 -0.242E-01  0.000E+00  0.573E-06 -0.573E-06 -0.187E-05  0.295E-05  0.000E+00  0.139E-05
  176  -0.249E-02  0.270E-01  0.446E-02 -0.233E-01  0.000E+00  0.531E-06 -0.531E-06 -0.173E-05  0.273E-05  0.000E+00  0.129E-05
  177  -0.239E-02  0.260E-01  0.430E-02 -0.225E-01  0.000E+00  0.492E-06 -0.492E-06 -0.161E-05  0.253E-05  0.000E+00  0.120E-05
  178  -0.231E-02  0.250E-01  0.414E-02 -0.216E-01  0.000E+00  0.457E-06 -0.457E-06 -0.149E-05  0.235E-05  0.000E+00  0.111E-05
  179  -0.222E-02  0.241E-01  0.398E-02 -0.208E-01  0.000E+00  0.423E-06 -0.423E-06 -0.138E-05  0.218E-05  0.000E+00  0.103E-05
  180  -0.214E-02  0.232E-01  0.383E-02 -0.200E-01  0.000E+00  0.392E-06 -0.392E-06 -0.128E-05  0.202E-05  0.000E+00  0.955E-06
  181  -0.206E-02  0.223E-01  0.369E-02 -0.193E-01  0.000E+00  0.364E-06 -0.364E-06 -0.119E-05  0.187E-05  0.000E+00  0.886E-06
  182  -0.198E-02  0.215E-01  0.355E-02 -0.186E-01  0.000E+00  0.337E-06 -0.337E-06 -0.110E-05  0.174E-05  0.000E+00  0.821E-06
  183  -0.191E-02  0.207E-01  0.342E-02 -0.179E-01  0.000E+00  0.313E-06 -0.313E-06 -0.102E-05  0.161E-05  0.000E+00  0.762E-06
  184  -0.184E-02  0.199E-01  0.329E-02 -0.172E-01  0.000E+00  0.290E-06 -0.290E-06 -0.946E-06  0.149E-05  0.000E+00  0.706E-06
  185  -0.177E-02  0.192E-01  0.317E-02 -0.166E-01  0.000E+00  0.269E-06 -0.269E-06 -0.877E-06  0.138E-05  0.000E+00  0.655E-06
  186  -0.171E-02  0.185E-01  0.305E-02 -0.160E-01  0.000E+00  0.249E-06 -0.249E-06 -0.814E-06  0.128E-05  0.000E+00  0.607E-06
  187  -0.164E-02  0.178E-01  0.293E-02 -0.154E-01  0.000E+00  0.231E-06 -0.231E-06 -0.754E-06  0.119E-05  0.000E+00  0.563E-06
  188  -0.158E-02  0.171E-01  0.282E-02 -0.148E-01  0.000E+00  0.214E-06 -0.214E-06 -0.699E-06  0.110E-05  0.000E+00  0.522E-06
  189  -0.152E-02  0.165E-01  0.272E-02 -0.142E-01  0.000E+00  0.198E-06 -0.198E-06 -0.648E-06  0.102E-05  0.000E+00  0.484E-06
  190  -0.147E-02  0.159E-01  0.262E-02 -0.137E-01  0.000E+00  0.184E-06 -0.184E-06 -0.601E-06  0.946E-06  0.000E+00  0.448E-06
  191  -0.141E-02  0.153E-01  0.252E-02 -0.132E-01  0.000E+00  0.170E-06 -0.170E-06 -0.557E-06  0.877E-06  0.000E+00  0.415E-06
  192  -0.136E-02  0.147E-01  0.242E-02 -0.127E-01  0.000E+00  0.158E-06 -0.158E-06 -0.516E-06  0.812E-06  0.000E+00  0.385E-06
  193  -0.131E-02  0.142E-01  0.233E-02 -0.122E-01  0.000E+00  0.146E-06 -0.146E-06 -0.478E-06  0.753E-06  0.000E+00  0.357E-06
  194  -0.126E-02  0.136E-01  0.225E-02 -0.118E-01  0.000E+00  0.136E-06 -0.136E-06 -0.443E-06  0.698E-06  0.000E+00  0.331E-06
  195  -0.121E-02  0.131E-01  0.216E-02 -0.113E-01  0.000E+00  0.126E-06 -0.126E-06 -0.411E-06  0.647E-06  0.000E+00  0.307E-06
  196  -0.117E-02  0.126E-01  0.208E-02 -0.109E-01  0.000E+00  0.116E-06 -0.116E-06 -0.381E-06  0.599E-06  0.000E+00  0.284E-06
  197  -0.112E-02  0.122E-01  0.200E-02 -0.105E-01  0.000E+00  0.108E-06 -0.108E-06 -0.353E-06  0.555E-06  0.000E+00  0.263E-06
  198  -0.108E-02  0.117E-01  0.193E-02 -0.101E-01  0.000E+00  0.100E-06 -0.100E-06 -0.327E-06  0.515E-06  0.000E+00  0.244E-06
  199  -0.104E-02  0.113E-01  0.185E-02 -0.972E-02  0.000E+00  0.927E-07 -0.927E-07 -0.303E-06  0.477E-06  0.000E+00  0.226E-06
  200  -0.100E-02  0.108E-01  0.179E-02 -0.936E-02  0.000E+00  0.117E-05 -0.117E-05 -0.382E-05  0.601E-05  0.000E+00  0.285E-05


                      RAYLEIGH WAVE      MODE #  0
        T = 0.3000E+02 C =    0.3812E+01 U   = 0.3392E+01
        AR= 0.2848E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UR         TR        UZ         TZ        DC/DH      DC/DAv     DC/DAh     DC/DN      DC/DBv     DC/DBh     DC/DR
    1   0.758E+00  0.000E+00  0.100E+01  0.000E+00 -0.152E-01  0.136E-02  0.834E-02 -0.834E-02  0.119E-01  0.000E+00 -0.646E-02
    2   0.704E+00  0.989E-01  0.101E+01 -0.117E+00 -0.152E-01  0.892E-03  0.829E-02 -0.626E-02  0.908E-02  0.000E+00 -0.797E-02
    3   0.653E+00  0.193E+00  0.102E+01 -0.230E+00 -0.152E-01  0.534E-03  0.817E-02 -0.449E-02  0.677E-02  0.000E+00 -0.917E-02
    4   0.604E+00  0.281E+00  0.103E+01 -0.339E+00 -0.152E-01  0.277E-03  0.799E-02 -0.298E-02  0.493E-02  0.000E+00 -0.101E-01
    5   0.558E+00  0.365E+00  0.103E+01 -0.444E+00 -0.152E-01  0.110E-03  0.777E-02 -0.172E-02  0.350E-02  0.000E+00 -0.107E-01
    6   0.513E+00  0.445E+00  0.103E+01 -0.545E+00 -0.152E-01  0.220E-04  0.749E-02 -0.672E-03  0.245E-02  0.000E+00 -0.112E-01
    7   0.471E+00  0.520E+00  0.104E+01 -0.642E+00 -0.152E-01  0.427E-05  0.719E-02  0.177E-03  0.173E-02  0.000E+00 -0.114E-01
    8   0.431E+00  0.592E+00  0.104E+01 -0.735E+00 -0.152E-01  0.475E-04  0.685E-02  0.853E-03  0.128E-02  0.000E+00 -0.114E-01
    9   0.394E+00  0.659E+00  0.103E+01 -0.825E+00 -0.152E-01  0.143E-03  0.649E-02  0.138E-02  0.109E-02  0.000E+00 -0.113E-01
   10   0.358E+00  0.723E+00  0.103E+01 -0.910E+00 -0.152E-01  0.283E-03  0.611E-02  0.177E-02  0.111E-02  0.000E+00 -0.110E-01
   11   0.325E+00  0.784E+00  0.102E+01 -0.991E+00 -0.152E-01  0.460E-03  0.572E-02  0.204E-02  0.131E-02  0.000E+00 -0.106E-01
   12   0.294E+00  0.842E+00  0.102E+01 -0.107E+01 -0.152E-01  0.667E-03  0.533E-02  0.222E-02  0.165E-02  0.000E+00 -0.100E-01
   13   0.265E+00  0.897E+00  0.101E+01 -0.114E+01 -0.152E-01  0.896E-03  0.494E-02  0.232E-02  0.213E-02  0.000E+00 -0.940E-02
   14   0.238E+00  0.949E+00  0.100E+01 -0.121E+01 -0.152E-01  0.114E-02  0.455E-02  0.235E-02  0.271E-02  0.000E+00 -0.870E-02
   15   0.213E+00  0.999E+00  0.992E+00 -0.128E+01 -0.152E-01  0.140E-02  0.417E-02  0.233E-02  0.336E-02  0.000E+00 -0.792E-02
   16   0.190E+00  0.105E+01  0.981E+00 -0.134E+01 -0.152E-01  0.166E-02  0.381E-02  0.226E-02  0.408E-02  0.000E+00 -0.708E-02
   17   0.169E+00  0.109E+01  0.969E+00 -0.140E+01 -0.152E-01  0.192E-02  0.347E-02  0.217E-02  0.484E-02  0.000E+00 -0.619E-02
   18   0.151E+00  0.114E+01  0.956E+00 -0.145E+01 -0.152E-01  0.218E-02  0.315E-02  0.205E-02  0.563E-02  0.000E+00 -0.527E-02
   19   0.134E+00  0.118E+01  0.942E+00 -0.150E+01 -0.152E-01  0.243E-02  0.286E-02  0.193E-02  0.643E-02  0.000E+00 -0.431E-02
   20   0.120E+00  0.122E+01  0.927E+00 -0.154E+01 -0.152E-01  0.266E-02  0.260E-02  0.181E-02  0.724E-02  0.000E+00 -0.334E-02
   21   0.107E+00  0.126E+01  0.912E+00 -0.159E+01 -0.125E-01  0.226E-02  0.220E-02  0.165E-02  0.640E-02  0.000E+00 -0.407E-02
   22   0.914E-01  0.130E+01  0.899E+00 -0.163E+01 -0.104E-01  0.197E-02  0.175E-02  0.143E-02  0.583E-02  0.000E+00 -0.469E-02
   23   0.729E-01  0.135E+01  0.887E+00 -0.167E+01 -0.104E-01  0.218E-02  0.139E-02  0.118E-02  0.663E-02  0.000E+00 -0.395E-02
   24   0.561E-01  0.139E+01  0.874E+00 -0.171E+01 -0.104E-01  0.237E-02  0.105E-02  0.927E-03  0.742E-02  0.000E+00 -0.320E-02
   25   0.410E-01  0.143E+01  0.861E+00 -0.174E+01 -0.104E-01  0.255E-02  0.747E-03  0.677E-03  0.818E-02  0.000E+00 -0.246E-02
   26   0.275E-01  0.146E+01  0.847E+00 -0.177E+01 -0.104E-01  0.272E-02  0.470E-03  0.437E-03  0.892E-02  0.000E+00 -0.171E-02
   27   0.155E-01  0.150E+01  0.833E+00 -0.180E+01 -0.104E-01  0.287E-02  0.225E-03  0.213E-03  0.961E-02  0.000E+00 -0.982E-03
   28   0.506E-02  0.153E+01  0.819E+00 -0.182E+01 -0.104E-01  0.300E-02  0.105E-04  0.991E-05  0.103E-01  0.000E+00 -0.262E-03
   29  -0.386E-02  0.156E+01  0.804E+00 -0.184E+01 -0.104E-01  0.311E-02 -0.172E-03 -0.169E-03  0.109E-01  0.000E+00  0.443E-03
   30  -0.113E-01  0.159E+01  0.789E+00 -0.185E+01 -0.104E-01  0.320E-02 -0.321E-03 -0.320E-03  0.114E-01  0.000E+00  0.113E-02
   31  -0.172E-01  0.161E+01  0.773E+00 -0.187E+01 -0.104E-01  0.327E-02 -0.438E-03 -0.440E-03  0.120E-01  0.000E+00  0.180E-02
   32  -0.217E-01  0.164E+01  0.758E+00 -0.187E+01 -0.104E-01  0.332E-02 -0.522E-03 -0.528E-03  0.125E-01  0.000E+00  0.244E-02
   33  -0.247E-01  0.167E+01  0.742E+00 -0.188E+01 -0.104E-01  0.335E-02 -0.574E-03 -0.582E-03  0.129E-01  0.000E+00  0.307E-02
   34  -0.262E-01  0.169E+01  0.727E+00 -0.188E+01 -0.104E-01  0.336E-02 -0.592E-03 -0.602E-03  0.133E-01  0.000E+00  0.367E-02
   35  -0.263E-01  0.172E+01  0.711E+00 -0.188E+01 -0.104E-01  0.334E-02 -0.577E-03 -0.586E-03  0.136E-01  0.000E+00  0.426E-02
   36  -0.250E-01  0.174E+01  0.695E+00 -0.187E+01 -0.428E-02  0.230E-02 -0.552E-03 -0.740E-03  0.105E-01  0.000E+00  0.151E-02
   37  -0.305E-01  0.177E+01  0.683E+00 -0.187E+01 -0.124E-03  0.172E-02 -0.643E-03 -0.109E-02  0.840E-02  0.000E+00 -0.340E-03
   38  -0.412E-01  0.179E+01  0.674E+00 -0.187E+01 -0.124E-03  0.180E-02 -0.820E-03 -0.144E-02  0.884E-02  0.000E+00  0.277E-04
   39  -0.511E-01  0.181E+01  0.664E+00 -0.187E+01 -0.124E-03  0.187E-02 -0.979E-03 -0.176E-02  0.923E-02  0.000E+00  0.374E-03
   40  -0.601E-01  0.183E+01  0.654E+00 -0.187E+01 -0.124E-03  0.193E-02 -0.112E-02 -0.207E-02  0.958E-02  0.000E+00  0.699E-03
   41  -0.684E-01  0.184E+01  0.644E+00 -0.186E+01 -0.124E-03  0.198E-02 -0.125E-02 -0.236E-02  0.988E-02  0.000E+00  0.100E-02
   42  -0.760E-01  0.185E+01  0.634E+00 -0.186E+01 -0.124E-03  0.202E-02 -0.136E-02 -0.262E-02  0.101E-01  0.000E+00  0.128E-02
   43  -0.829E-01  0.186E+01  0.624E+00 -0.185E+01 -0.124E-03  0.205E-02 -0.145E-02 -0.286E-02  0.104E-01  0.000E+00  0.154E-02
   44  -0.892E-01  0.186E+01  0.614E+00 -0.183E+01 -0.124E-03  0.208E-02 -0.153E-02 -0.308E-02  0.105E-01  0.000E+00  0.177E-02
   45  -0.949E-01  0.186E+01  0.603E+00 -0.182E+01 -0.124E-03  0.210E-02 -0.160E-02 -0.328E-02  0.107E-01  0.000E+00  0.198E-02
   46  -0.100E+00  0.186E+01  0.593E+00 -0.181E+01 -0.124E-03  0.211E-02 -0.166E-02 -0.345E-02  0.108E-01  0.000E+00  0.217E-02
   47  -0.105E+00  0.185E+01  0.582E+00 -0.179E+01 -0.124E-03  0.212E-02 -0.171E-02 -0.361E-02  0.108E-01  0.000E+00  0.234E-02
   48  -0.109E+00  0.184E+01  0.572E+00 -0.177E+01 -0.124E-03  0.212E-02 -0.175E-02 -0.374E-02  0.108E-01  0.000E+00  0.249E-02
   49  -0.113E+00  0.184E+01  0.562E+00 -0.175E+01 -0.124E-03  0.211E-02 -0.177E-02 -0.385E-02  0.108E-01  0.000E+00  0.262E-02
   50  -0.116E+00  0.183E+01  0.551E+00 -0.174E+01 -0.124E-03  0.210E-02 -0.179E-02 -0.394E-02  0.108E-01  0.000E+00  0.273E-02
   51  -0.119E+00  0.181E+01  0.541E+00 -0.171E+01 -0.124E-03  0.208E-02 -0.180E-02 -0.402E-02  0.107E-01  0.000E+00  0.282E-02
   52  -0.121E+00  0.180E+01  0.530E+00 -0.169E+01 -0.124E-03  0.206E-02 -0.181E-02 -0.407E-02  0.107E-01  0.000E+00  0.290E-02
   53  -0.123E+00  0.178E+01  0.520E+00 -0.167E+01 -0.124E-03  0.204E-02 -0.181E-02 -0.412E-02  0.106E-01  0.000E+00  0.296E-02
   54  -0.125E+00  0.177E+01  0.510E+00 -0.165E+01 -0.124E-03  0.201E-02 -0.180E-02 -0.414E-02  0.104E-01  0.000E+00  0.301E-02
   55  -0.127E+00  0.175E+01  0.499E+00 -0.163E+01 -0.124E-03  0.198E-02 -0.179E-02 -0.415E-02  0.103E-01  0.000E+00  0.304E-02
   56  -0.128E+00  0.173E+01  0.489E+00 -0.160E+01 -0.124E-03  0.195E-02 -0.177E-02 -0.415E-02  0.101E-01  0.000E+00  0.306E-02
   57  -0.129E+00  0.171E+01  0.479E+00 -0.158E+01 -0.124E-03  0.191E-02 -0.175E-02 -0.414E-02  0.995E-02  0.000E+00  0.308E-02
   58  -0.129E+00  0.169E+01  0.469E+00 -0.156E+01 -0.124E-03  0.187E-02 -0.173E-02 -0.412E-02  0.976E-02  0.000E+00  0.308E-02
   59  -0.130E+00  0.167E+01  0.459E+00 -0.153E+01 -0.124E-03  0.183E-02 -0.170E-02 -0.408E-02  0.957E-02  0.000E+00  0.307E-02
   60  -0.130E+00  0.165E+01  0.450E+00 -0.151E+01 -0.124E-03  0.179E-02 -0.167E-02 -0.404E-02  0.936E-02  0.000E+00  0.305E-02
   61  -0.130E+00  0.162E+01  0.440E+00 -0.148E+01 -0.124E-03  0.175E-02 -0.164E-02 -0.399E-02  0.915E-02  0.000E+00  0.303E-02
   62  -0.130E+00  0.160E+01  0.430E+00 -0.146E+01 -0.124E-03  0.170E-02 -0.161E-02 -0.393E-02  0.893E-02  0.000E+00  0.300E-02
   63  -0.130E+00  0.158E+01  0.421E+00 -0.143E+01 -0.124E-03  0.166E-02 -0.157E-02 -0.387E-02  0.870E-02  0.000E+00  0.296E-02
   64  -0.129E+00  0.155E+01  0.412E+00 -0.141E+01 -0.124E-03  0.161E-02 -0.153E-02 -0.380E-02  0.847E-02  0.000E+00  0.292E-02
   65  -0.129E+00  0.153E+01  0.403E+00 -0.138E+01 -0.124E-03  0.157E-02 -0.149E-02 -0.373E-02  0.824E-02  0.000E+00  0.287E-02
   66  -0.128E+00  0.150E+01  0.394E+00 -0.136E+01 -0.124E-03  0.152E-02 -0.145E-02 -0.365E-02  0.800E-02  0.000E+00  0.282E-02
   67  -0.127E+00  0.148E+01  0.385E+00 -0.133E+01 -0.124E-03  0.148E-02 -0.141E-02 -0.357E-02  0.777E-02  0.000E+00  0.277E-02
   68  -0.126E+00  0.146E+01  0.376E+00 -0.131E+01 -0.124E-03  0.143E-02 -0.137E-02 -0.348E-02  0.753E-02  0.000E+00  0.271E-02
   69  -0.125E+00  0.143E+01  0.367E+00 -0.128E+01 -0.124E-03  0.138E-02 -0.133E-02 -0.339E-02  0.730E-02  0.000E+00  0.265E-02
   70  -0.124E+00  0.141E+01  0.359E+00 -0.126E+01 -0.124E-03  0.134E-02 -0.129E-02 -0.330E-02  0.707E-02  0.000E+00  0.259E-02
   71  -0.122E+00  0.138E+01  0.351E+00 -0.123E+01 -0.124E-03  0.129E-02 -0.125E-02 -0.321E-02  0.684E-02  0.000E+00  0.252E-02
   72  -0.121E+00  0.136E+01  0.342E+00 -0.121E+01 -0.124E-03  0.125E-02 -0.121E-02 -0.312E-02  0.661E-02  0.000E+00  0.246E-02
   73  -0.120E+00  0.133E+01  0.334E+00 -0.118E+01 -0.124E-03  0.120E-02 -0.117E-02 -0.302E-02  0.638E-02  0.000E+00  0.239E-02
   74  -0.118E+00  0.131E+01  0.326E+00 -0.116E+01 -0.124E-03  0.116E-02 -0.113E-02 -0.293E-02  0.616E-02  0.000E+00  0.233E-02
   75  -0.117E+00  0.128E+01  0.319E+00 -0.113E+01 -0.124E-03  0.112E-02 -0.109E-02 -0.284E-02  0.594E-02  0.000E+00  0.226E-02
   76  -0.115E+00  0.126E+01  0.311E+00 -0.111E+01 -0.124E-03  0.107E-02 -0.105E-02 -0.274E-02  0.573E-02  0.000E+00  0.219E-02
   77  -0.113E+00  0.123E+01  0.304E+00 -0.109E+01 -0.124E-03  0.103E-02 -0.101E-02 -0.265E-02  0.552E-02  0.000E+00  0.212E-02
   78  -0.111E+00  0.121E+01  0.296E+00 -0.106E+01 -0.699E-04  0.990E-03 -0.968E-03 -0.255E-02  0.529E-02  0.000E+00  0.203E-02
   79  -0.110E+00  0.119E+01  0.289E+00 -0.104E+01 -0.183E-04  0.949E-03 -0.929E-03 -0.246E-02  0.507E-02  0.000E+00  0.194E-02
   80  -0.108E+00  0.116E+01  0.282E+00 -0.102E+01 -0.183E-04  0.912E-03 -0.894E-03 -0.238E-02  0.487E-02  0.000E+00  0.188E-02
   81  -0.106E+00  0.114E+01  0.275E+00 -0.997E+00 -0.183E-04  0.876E-03 -0.860E-03 -0.229E-02  0.468E-02  0.000E+00  0.181E-02
   82  -0.105E+00  0.111E+01  0.269E+00 -0.975E+00 -0.183E-04  0.842E-03 -0.827E-03 -0.221E-02  0.450E-02  0.000E+00  0.175E-02
   83  -0.103E+00  0.109E+01  0.262E+00 -0.953E+00 -0.183E-04  0.808E-03 -0.795E-03 -0.213E-02  0.432E-02  0.000E+00  0.169E-02
   84  -0.101E+00  0.107E+01  0.256E+00 -0.932E+00 -0.183E-04  0.775E-03 -0.763E-03 -0.205E-02  0.415E-02  0.000E+00  0.163E-02
   85  -0.997E-01  0.105E+01  0.249E+00 -0.911E+00 -0.183E-04  0.744E-03 -0.733E-03 -0.198E-02  0.398E-02  0.000E+00  0.157E-02
   86  -0.980E-01  0.102E+01  0.243E+00 -0.891E+00 -0.183E-04  0.713E-03 -0.703E-03 -0.190E-02  0.382E-02  0.000E+00  0.151E-02
   87  -0.963E-01  0.100E+01  0.237E+00 -0.870E+00 -0.183E-04  0.683E-03 -0.674E-03 -0.183E-02  0.366E-02  0.000E+00  0.145E-02
   88  -0.946E-01  0.978E+00  0.231E+00 -0.851E+00 -0.183E-04  0.654E-03 -0.646E-03 -0.176E-02  0.350E-02  0.000E+00  0.140E-02
   89  -0.929E-01  0.957E+00  0.225E+00 -0.831E+00 -0.183E-04  0.627E-03 -0.619E-03 -0.169E-02  0.336E-02  0.000E+00  0.134E-02
   90  -0.912E-01  0.935E+00  0.220E+00 -0.812E+00 -0.183E-04  0.600E-03 -0.593E-03 -0.162E-02  0.321E-02  0.000E+00  0.129E-02
   91  -0.894E-01  0.914E+00  0.214E+00 -0.793E+00 -0.183E-04  0.574E-03 -0.567E-03 -0.156E-02  0.307E-02  0.000E+00  0.124E-02
   92  -0.877E-01  0.894E+00  0.209E+00 -0.774E+00 -0.183E-04  0.549E-03 -0.543E-03 -0.149E-02  0.294E-02  0.000E+00  0.119E-02
   93  -0.860E-01  0.873E+00  0.203E+00 -0.756E+00 -0.183E-04  0.525E-03 -0.519E-03 -0.143E-02  0.281E-02  0.000E+00  0.114E-02
   94  -0.843E-01  0.853E+00  0.198E+00 -0.738E+00 -0.183E-04  0.501E-03 -0.497E-03 -0.137E-02  0.269E-02  0.000E+00  0.109E-02
   95  -0.826E-01  0.833E+00  0.193E+00 -0.721E+00 -0.183E-04  0.479E-03 -0.475E-03 -0.131E-02  0.257E-02  0.000E+00  0.105E-02
   96  -0.810E-01  0.814E+00  0.188E+00 -0.704E+00 -0.183E-04  0.457E-03 -0.454E-03 -0.126E-02  0.245E-02  0.000E+00  0.100E-02
   97  -0.793E-01  0.795E+00  0.183E+00 -0.687E+00 -0.183E-04  0.437E-03 -0.433E-03 -0.120E-02  0.234E-02  0.000E+00  0.960E-03
   98  -0.777E-01  0.776E+00  0.178E+00 -0.670E+00 -0.183E-04  0.417E-03 -0.414E-03 -0.115E-02  0.224E-02  0.000E+00  0.919E-03
   99  -0.760E-01  0.758E+00  0.174E+00 -0.654E+00 -0.183E-04  0.398E-03 -0.395E-03 -0.110E-02  0.214E-02  0.000E+00  0.879E-03
  100  -0.744E-01  0.740E+00  0.169E+00 -0.638E+00 -0.183E-04  0.380E-03 -0.377E-03 -0.105E-02  0.204E-02  0.000E+00  0.841E-03
  101  -0.728E-01  0.722E+00  0.165E+00 -0.622E+00 -0.183E-04  0.362E-03 -0.359E-03 -0.100E-02  0.194E-02  0.000E+00  0.804E-03
  102  -0.713E-01  0.705E+00  0.161E+00 -0.607E+00 -0.183E-04  0.345E-03 -0.343E-03 -0.960E-03  0.185E-02  0.000E+00  0.768E-03
  103  -0.697E-01  0.688E+00  0.156E+00 -0.592E+00 -0.183E-04  0.329E-03 -0.327E-03 -0.916E-03  0.177E-02  0.000E+00  0.734E-03
  104  -0.682E-01  0.672E+00  0.152E+00 -0.578E+00 -0.183E-04  0.313E-03 -0.311E-03 -0.874E-03  0.168E-02  0.000E+00  0.701E-03
  105  -0.666E-01  0.655E+00  0.148E+00 -0.563E+00 -0.183E-04  0.298E-03 -0.297E-03 -0.834E-03  0.160E-02  0.000E+00  0.670E-03
  106  -0.651E-01  0.639E+00  0.144E+00 -0.549E+00 -0.183E-04  0.284E-03 -0.283E-03 -0.796E-03  0.153E-02  0.000E+00  0.639E-03
  107  -0.636E-01  0.624E+00  0.140E+00 -0.536E+00 -0.183E-04  0.271E-03 -0.269E-03 -0.759E-03  0.145E-02  0.000E+00  0.610E-03
  108  -0.622E-01  0.608E+00  0.137E+00 -0.522E+00 -0.183E-04  0.258E-03 -0.256E-03 -0.723E-03  0.139E-02  0.000E+00  0.582E-03
  109  -0.607E-01  0.593E+00  0.133E+00 -0.509E+00 -0.183E-04  0.245E-03 -0.244E-03 -0.689E-03  0.132E-02  0.000E+00  0.555E-03
  110  -0.593E-01  0.579E+00  0.130E+00 -0.496E+00 -0.183E-04  0.233E-03 -0.232E-03 -0.656E-03  0.125E-02  0.000E+00  0.529E-03
  111  -0.579E-01  0.565E+00  0.126E+00 -0.483E+00 -0.183E-04  0.222E-03 -0.221E-03 -0.625E-03  0.119E-02  0.000E+00  0.505E-03
  112  -0.565E-01  0.551E+00  0.123E+00 -0.471E+00 -0.183E-04  0.211E-03 -0.210E-03 -0.594E-03  0.114E-02  0.000E+00  0.481E-03
  113  -0.552E-01  0.537E+00  0.119E+00 -0.459E+00 -0.183E-04  0.200E-03 -0.199E-03 -0.565E-03  0.108E-02  0.000E+00  0.458E-03
  114  -0.538E-01  0.524E+00  0.116E+00 -0.447E+00 -0.183E-04  0.190E-03 -0.189E-03 -0.538E-03  0.103E-02  0.000E+00  0.437E-03
  115  -0.525E-01  0.511E+00  0.113E+00 -0.436E+00 -0.183E-04  0.181E-03 -0.180E-03 -0.511E-03  0.977E-03  0.000E+00  0.416E-03
  116  -0.512E-01  0.498E+00  0.110E+00 -0.425E+00 -0.183E-04  0.172E-03 -0.171E-03 -0.486E-03  0.928E-03  0.000E+00  0.396E-03
  117  -0.499E-01  0.485E+00  0.107E+00 -0.414E+00 -0.183E-04  0.163E-03 -0.162E-03 -0.461E-03  0.882E-03  0.000E+00  0.377E-03
