


                  RAYLEIGH WAVE      MODE #  0

                         PERIOD          PHASE VEL
              4246    0.4151000760     3.1709583920
              4247    0.4152052712     3.1709583920
              4248    0.4153105196     3.1709583920
              4249    0.4154158215     3.1709583920
              4250    0.4155211768     3.1709583920
              4251    0.4156265855     3.1709583920
              4252    0.4157320477     3.1709583920
              4253    0.4158375635     3.1709583920
              4254    0.4159431328     3.1709583920
              4255    0.4160487557     3.1709583920
              4256    0.4161544323     3.1709583920
              4257    0.4162601626     3.1709583920
              4258    0.4163659466     3.1709583920
              4259    0.4164717844     3.1709583920
              4260    0.4165776761     3.1709583920
              4261    0.4166836216     3.1709583920
              4262    0.4167896210     3.1709583920
              4263    0.4168956743     3.1709583920
              4264    0.4170017816     3.1709583920
              4265    0.4171079430     3.1709583920
              4266    0.4172141584     3.1709583920
              4267    0.4173204279     3.1709583920
              4268    0.4174267516     3.1709583920
              4269    0.4175331295     3.1709583920
              4270    0.4176395616     3.1709583920
              4271    0.4177460479     3.1709583920
              4272    0.4178525886     3.1709583920
              4273    0.4179591837     3.1709583920
              4274    0.4180658331     3.1709583920
              4275    0.4181725370     3.1709583920
              4276    0.4182792954     3.1709583920
              4277    0.4183861083     3.1709583920
              4278    0.4184929757     3.1709583920
              4279    0.4185998978     3.1709583920
              4280    0.4187068745     3.1709583920
              4281    0.4188139059     3.1709583920
              4282    0.4189209921     3.1709583920
              4283    0.4190281330     3.1709583920
              4284    0.4191353287     3.1709583920
              4285    0.4192425793     3.1709583920
              4286    0.4193498848     3.1709583920
              4287    0.4194572453     3.1709583920
              4288    0.4195646607     3.1709583920
              4289    0.4196721311     3.1709583920
              4290    0.4197796567     3.1709583920
              4291    0.4198872373     3.1709583920
              4292    0.4199948731     3.1709583920
              4293    0.4201025641     3.1709583920
              4294    0.4202103103     3.1709583920
              4295    0.4203181119     3.1709583920
              4296    0.4204259687     3.1709583920
              4297    0.4205338809     3.1709583920
              4298    0.4206418485     3.1709583920
              4299    0.4207498716     3.1709583920
              4300    0.4208579502     3.1709583920
              4301    0.4209660843     3.1709583920
              4302    0.4210742740     3.1709583920
              4303    0.4211825193     3.1709583920
              4304    0.4212908203     3.1709583920
              4305    0.4213991770     3.1709583920
              4306    0.4215075894     3.1709583920
              4307    0.4216160576     3.1709583920
              4308    0.4217245817     3.1709583920
              4309    0.4218331617     3.1709583920
              4310    0.4219417976     3.1709583920
              4311    0.4220504894     3.1709583920
              4312    0.4221592373     3.1709583920
              4313    0.4222680412     3.1709583920
              4314    0.4223769013     3.1709583920
              4315    0.4224858174     3.1709583920
              4316    0.4225947898     3.1709583920
              4317    0.4227038184     3.1709583920
              4318    0.4228129032     3.1709583920
              4319    0.4229220444     3.1709583920
              4320    0.4230312419     3.1709583920
              4321    0.4231404959     3.1709583920
              4322    0.4232498063     3.1709583920
              4323    0.4233591731     3.1709583920
              4324    0.4234685965     3.1709583920
              4325    0.4235780765     3.1709583920
              4326    0.4236876131     3.1709583920
              4327    0.4237972064     3.1709583920
              4328    0.4239068564     3.1709583920
              4329    0.4240165631     3.1709583920
              4330    0.4241263267     3.1709583920
              4331    0.4242361471     3.1709583920
              4332    0.4243460243     3.1709583920
              4333    0.4244559585     3.1709583920
              4334    0.4245659497     3.1709583920
              4335    0.4246759979     3.1709583920
              4336    0.4247861032     3.1709583920
